Wort;Positive;Negative;Zorn;Erwartung;Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
Geruch;0;1;1;0;1;0;0;0;0;0
Gerücht;0;1;0;0;0;0;0;1;0;0
Gerüst;0;1;0;0;0;1;0;0;0;0
Gesang;1;0;1;1;0;0;1;0;1;0
Geschäft;1;0;0;1;0;0;0;0;0;0
geschehen;0;0;0;1;0;0;0;0;0;0
Geschenk;1;0;0;1;0;0;1;0;1;1
Geschichte;1;0;0;0;0;0;0;0;0;0
Geschicklichkeit;1;0;0;0;0;0;0;0;0;0
geschickt;1;0;0;0;0;0;0;0;0;1
Geschmack;1;0;0;0;0;0;1;0;0;1
geschmacklos;0;1;0;0;1;0;0;0;0;0
geschmackvoll;1;0;0;0;0;0;0;0;0;0
geschmeidig;1;0;0;0;0;0;0;0;0;0
Geschrei;0;1;1;1;1;0;0;0;1;0
geschwächt;0;1;0;0;0;0;0;0;0;0
Geschwür;0;1;1;0;1;1;0;1;0;0
gesegnet;1;0;0;0;0;0;1;0;0;0
Geselle;0;0;0;0;0;0;0;0;0;1
gesellig;1;0;0;0;0;0;0;0;0;0
Gesetzgeber;0;0;0;0;0;0;0;0;0;1
Gesetzlosigkeit;0;1;1;0;0;1;0;0;0;0
gespannt;1;0;0;0;0;0;0;0;0;0
Gespenst;0;1;0;0;0;1;0;1;0;0
gespenstisch;0;1;0;0;0;1;0;0;0;0
gesprächig;1;1;0;0;0;0;0;0;0;0
Gestalt;0;1;0;0;0;0;0;0;0;0
gestalten;1;0;0;0;0;0;0;0;0;0
Gestell;0;1;0;0;0;0;0;1;0;0
gestrandet;0;1;0;0;0;0;0;0;0;0
gestresst;0;1;0;0;0;0;0;0;0;0
gestrichelt;0;1;1;0;0;1;0;1;0;0
gesund;1;0;0;0;0;0;1;0;0;1
Getränk;1;0;0;0;0;0;0;0;0;0
getrennt;0;1;0;0;0;0;0;1;0;0
gewagt;1;0;0;0;0;0;0;0;0;0
gewähren;1;0;0;1;0;0;1;0;0;1
Gewalt;0;1;1;0;0;1;0;1;0;0
gewaltig;0;0;0;0;0;1;0;0;0;0
gewaltsam;0;1;1;0;0;1;0;0;0;0
gewalttätig;0;1;0;0;0;1;0;0;0;0
Gewehr;0;1;1;0;0;1;0;0;0;0
Gewicht;1;1;0;1;1;1;1;1;1;1
gewichtig;0;0;0;0;0;1;0;0;0;0
Gewinn;1;0;0;1;0;0;1;0;0;0
gewinnbringend;1;0;0;0;0;0;1;0;0;0
gewinnen;1;0;0;1;1;0;1;1;1;1
Gewinner;1;0;0;1;0;0;1;0;1;0
Gewinnung;1;0;0;0;0;0;0;0;0;0
Gewissen;1;0;0;0;0;0;0;0;0;1
gewissenhaft;1;0;0;0;0;0;0;0;0;1
gewohnheitsmäßig;0;0;0;1;0;0;0;0;0;0
gewöhnlich;1;0;0;0;0;0;0;0;0;1
Gezänk;0;1;1;0;1;0;0;0;0;0
Ghetto;0;1;0;0;1;1;0;1;0;0
Gicht;0;1;0;0;0;0;0;0;0;0
Gier;0;1;1;0;1;0;0;0;0;0
Gierig;0;1;0;0;1;0;0;0;0;0
Gift;0;1;1;0;1;1;0;1;0;0
giftig;0;1;1;0;1;1;0;1;0;0
gigantisch;1;0;0;0;0;0;0;0;0;0
Gitter;0;1;1;0;1;0;0;0;0;0
Gladiator;0;0;0;0;0;1;0;0;0;0
Glanz;1;0;0;1;0;0;1;0;0;1
glänzen;1;0;0;0;0;0;0;0;0;0
glänzend;1;0;0;0;0;0;0;0;0;0
glanzlos;0;1;0;0;0;0;0;0;0;0
glatt;1;0;0;0;0;0;0;0;0;0
glätten;1;0;0;0;0;0;0;0;0;0
Glauben;1;0;0;1;0;0;1;0;0;1
glauben;0;0;0;0;0;0;0;0;0;1
glaubend;1;0;0;0;0;0;0;0;0;1
Gläubige;0;0;0;0;0;0;0;0;0;1
glaubwürdig;1;0;0;0;0;0;0;0;0;1
Glaubwürdigkeit;1;0;0;0;0;0;0;0;0;1
Glazial;0;1;0;0;0;0;0;0;0;0
gleichbedeutend;1;1;0;0;0;1;0;0;0;1
Gleichberechtigung;1;0;0;0;0;0;1;0;0;1
gleichermaßen;1;0;0;0;0;0;0;0;0;0
Gleichgewicht;1;0;0;0;0;0;0;0;0;0
gleichgültig;0;1;1;0;1;1;0;1;0;0
Gleichgültigkeit;0;1;1;0;1;1;0;1;0;0
gleichmäßig;1;0;0;0;0;0;0;0;0;0
gleiten;1;0;0;1;0;0;1;0;0;0
Glimmer;1;0;0;1;0;0;1;0;1;0
Glück;1;0;0;1;0;0;1;0;1;0
glücklich;1;0;0;1;0;0;1;0;1;1
glücklos;0;1;0;0;0;0;0;0;0;0
glückselig;1;0;0;0;0;0;1;0;0;0
Glückseligkeit;1;0;0;0;0;0;1;0;0;0
Glücksfall;1;0;0;0;0;0;0;0;0;0
Glücksspiel;0;1;0;1;0;0;0;0;1;0
Glückwunsch;1;0;0;0;0;0;1;0;0;0
glühen;1;0;0;1;0;0;1;0;0;1
glühend;1;0;0;1;0;0;1;0;0;0
Glut;0;1;0;0;1;0;0;0;0;0
gnadenlos;0;1;0;0;0;1;0;0;0;0
gnädig;1;0;0;0;0;0;0;0;0;0
Gnom;0;1;1;0;1;1;0;0;0;0
Gold;1;0;0;0;0;0;0;0;0;0
Goldgrube;1;0;0;0;0;0;1;0;0;0
Goldig;1;0;0;0;0;0;0;0;0;0
gönnen;1;0;0;0;0;0;0;0;0;0
Goodwill;1;0;0;0;0;0;0;0;0;0
Gorilla;0;1;0;0;0;0;0;0;0;0
Gott;1;0;0;1;0;1;1;0;0;1
Gottesgabe;1;0;0;0;0;0;1;0;1;0
Gottheit;1;0;0;0;0;0;0;0;0;0
göttlich;1;0;0;0;0;0;1;0;0;1
gottlos;0;1;1;0;0;0;0;1;0;0
Götzendienst;0;1;0;0;1;1;0;0;0;0
gouvernant;0;0;0;0;0;0;0;0;0;1
Gouverneur;0;0;0;0;0;0;0;0;0;1
Gouverneursamt;1;0;0;0;0;0;0;0;0;1
Grab;0;1;0;0;0;1;0;1;0;1
Grad;1;0;0;0;0;0;0;0;0;0
Graf;1;0;0;0;0;0;0;0;0;0
Gräfin;1;0;0;0;0;0;0;0;0;0
Grammatik;0;0;0;0;0;0;0;0;0;1
Granat;1;0;0;0;0;0;0;0;0;0
Granate;0;1;0;0;0;1;0;0;0;0
Granatwerfer;1;0;0;0;0;0;0;0;0;0
grandios;1;0;0;0;0;0;0;0;0;0
grantig;0;1;0;0;0;0;0;0;0;0
grapsch;0;1;1;0;1;1;0;0;0;0
Grapschen;0;1;1;0;1;1;0;0;0;0
grässlich;0;1;0;0;1;1;0;0;0;0
gräßlich;0;1;0;0;0;0;0;0;0;0
Gratulation;1;0;0;0;0;0;0;0;0;0
grau;0;0;0;0;1;0;0;1;0;0
Gräuel;0;1;1;0;1;1;0;0;0;0
Gräueltat;0;1;1;0;1;1;0;1;0;0
grauenhaft;0;1;0;0;0;0;0;0;0;0
grauenvoll;0;1;0;0;0;0;0;0;0;0
grausam;0;1;1;0;1;1;0;1;0;0
Grausamkeit;0;1;1;0;1;1;0;1;0;0
grausig;0;1;0;0;0;0;0;0;0;0
gravitieren;0;0;0;1;0;0;0;0;0;0
greifen;0;1;1;0;0;0;0;0;0;0
greifend;0;1;0;1;0;0;0;0;0;0
Greifvögel;0;1;0;0;0;1;0;0;0;0
grell;0;1;1;0;1;0;0;0;1;0
griesgrämig;0;1;0;0;0;0;0;0;0;0
grillen;0;1;1;0;0;0;0;0;0;0
grimmig;0;1;1;1;1;1;0;1;0;0
Grinsen;1;1;0;1;0;0;1;0;1;1
Grippe;0;1;0;0;0;1;0;0;0;0
Grizzly;0;1;0;0;0;1;0;0;0;0
grob;0;1;0;0;0;0;0;0;0;0
Grobe;0;1;0;0;1;0;0;0;0;0
grollen;0;1;1;0;1;0;0;1;0;0
groß;1;0;0;0;0;0;0;0;0;0
großartig;0;0;0;0;0;0;0;1;0;0
Größe;1;0;0;0;0;0;1;0;1;1
Großvater;0;0;0;0;0;0;0;0;0;1
großzügig;1;0;0;0;0;0;1;0;0;1
Großzügigkeit;1;0;0;1;0;0;1;0;1;1
grotesk;0;1;0;0;1;0;0;0;0;0
grottenschlecht;0;1;0;0;0;0;0;0;0;0
grün;1;0;0;0;0;0;0;0;0;0
Grün;1;0;0;0;0;0;1;0;0;1
Grund;1;0;0;0;0;0;0;0;0;1
Grundgestein;1;0;0;0;0;0;0;0;0;1
Grundierung;1;0;0;0;0;0;0;0;0;1
Grundlage;1;0;0;0;0;0;0;0;0;0
grundlegend;1;0;0;0;0;0;0;0;0;1
grundlos;0;1;0;0;0;0;0;0;0;0
Grundton;1;0;0;0;0;0;0;0;0;0
Grusel;0;1;1;0;1;1;0;1;1;0
Gruß;1;0;0;0;0;0;1;0;1;0
Guerilla;0;1;0;0;0;1;0;0;0;0
Guillotine;0;1;1;1;1;1;0;1;0;0
Gültigkeit;0;0;0;0;0;1;0;0;0;0
günstig;1;0;0;1;0;0;1;0;1;1
Gürtel;0;1;1;0;0;1;0;0;0;0
Guru;1;0;0;0;0;0;0;0;0;1
Gut;1;0;0;1;0;0;1;0;1;1
gut;1;0;0;1;0;0;1;0;1;1
Gutachter;0;0;0;0;0;0;0;0;0;1
gutartig;1;0;0;0;0;0;1;0;0;0
gütig;1;0;0;0;0;0;0;0;0;0
Gutschein;1;0;0;0;0;0;0;0;0;1
gutschreiben;1;0;0;0;0;0;0;0;0;0
haarsträubend;0;1;0;0;0;0;0;0;0;0
habgierig;0;1;0;0;0;0;0;0;0;0
Habsucht;0;1;1;0;1;0;0;0;0;0
hacken;0;1;0;0;0;0;0;0;0;0
Hafen;0;0;0;0;0;0;0;0;0;1
Haft;0;1;1;0;1;1;0;1;0;0
haftend;0;0;0;0;0;0;0;0;0;1
Häftling;0;1;1;1;1;1;0;1;0;0
hageln;1;1;0;0;0;0;0;0;0;1
Hager;0;1;0;0;0;0;0;1;0;0
Hähnchen;0;0;0;0;0;1;0;0;0;0
Hahnrei;0;1;0;0;1;0;0;0;0;0
Hai;0;1;0;0;0;0;0;0;0;0
Haken;0;1;0;0;0;0;0;0;1;0
Hakenkreuz;0;1;1;0;0;1;0;0;0;0
halbwegs;0;1;0;0;0;0;0;0;0;0
Halfter;0;1;1;0;0;1;0;1;0;0
Halluzination;0;1;0;0;0;1;0;0;0;0
Halsabschneider;0;1;1;0;0;1;0;0;0;0
halsbrecherisch;0;1;0;0;0;0;0;0;0;0
haltbar;1;0;0;0;0;0;0;0;0;0
Haltbarkeit;1;0;0;0;0;0;0;0;0;1
Halteseil;0;1;0;0;0;0;0;0;0;0
Haltung;1;0;0;0;0;0;0;0;0;1
hämisch;0;1;0;0;0;0;0;0;0;0
Hämorrhoiden;0;1;0;0;0;0;0;0;0;0
Handbuch;0;0;0;0;0;0;0;0;0;1
Handel;0;0;0;0;0;0;0;0;0;1
Handgemenge;0;1;0;0;0;0;0;0;0;0
Händler;0;0;0;0;0;0;0;0;0;1
handlich;1;0;0;0;0;0;0;0;0;0
Handwerker;1;0;0;0;0;0;0;0;0;0
hängend;0;1;1;0;1;1;0;1;0;0
harmlos;1;0;0;0;0;0;0;0;0;0
Harmonie;1;0;0;0;0;0;1;0;0;1
harmonisch;1;0;0;0;0;0;1;0;0;1
hart;0;1;0;0;0;0;0;0;0;0
Härte;0;1;1;0;0;1;0;0;0;0
hartnäckig;0;1;1;0;0;0;0;0;0;0
Haschisch;0;1;0;0;0;0;0;0;0;0
hash;0;1;0;0;0;0;0;0;0;0
Hass;0;1;1;0;1;1;0;1;0;0
hassend;0;1;1;0;0;0;0;0;0;0
hasserfüllt;0;1;1;0;1;1;0;1;0;0
hässlich;0;1;0;0;1;0;0;0;0;0
häßlich;0;1;0;0;0;0;0;0;0;0
Hässlichkeit;0;1;0;0;1;1;0;1;0;0
Hasstiraden;0;1;1;0;1;1;0;1;0;0
hastig;0;1;0;1;0;0;0;0;0;0
Haupt;1;0;0;0;0;0;0;0;0;0
Hauptlast;0;1;1;0;0;0;0;0;0;0
Häuptling;1;0;0;0;0;0;0;0;0;0
Hauptstütze;1;0;0;0;0;0;0;0;0;1
Hausaufgabe;0;0;0;0;0;1;0;0;0;0
Haushalt;1;0;0;0;0;0;0;0;0;0
Hausmeister;1;0;0;0;1;0;0;0;0;1
Haustier;0;1;0;0;0;0;0;0;0;0
Hauswirtschaft;1;0;0;0;0;0;0;0;0;0
Hebamme;1;1;0;1;0;0;1;0;0;1
Hebelwirkung;1;0;0;0;0;0;0;0;0;0
heben;1;0;0;0;0;0;0;0;0;0
Hedonismus;1;1;0;0;0;0;1;0;0;0
heftig;1;1;1;0;1;1;1;1;1;1
hegen;1;0;0;1;0;0;1;0;1;1
Heide;0;1;0;0;0;1;0;0;0;0
heil;1;0;0;0;0;0;0;0;0;0
Heil;1;0;0;1;0;0;1;0;0;1
heilbar;1;0;0;0;0;0;0;0;0;1
heilen;1;0;0;0;0;0;1;0;0;1
heilig;1;0;0;1;0;0;1;1;1;1
Heiligkeit;1;0;0;1;0;1;1;0;1;1
Heiligtum;1;0;0;1;0;0;1;0;0;1
Heiligung;1;0;0;0;0;0;1;0;0;1
heilsam;1;0;0;0;0;0;1;0;0;1
Heilung;1;0;0;1;0;0;1;0;0;1
heimlich;0;1;0;0;0;0;0;0;0;0
Heimlichkeit;0;0;0;0;0;0;0;0;1;0
heimsuchen;0;1;0;0;0;0;0;0;0;0
Heimsuchung;0;1;0;0;0;0;0;0;0;0
heimtückisch;0;1;1;0;1;1;0;0;0;0
Heimweh;0;1;0;0;0;0;0;1;0;0
heiraten;1;0;0;1;0;1;1;0;1;1
Heiratsvermittler;0;0;0;1;0;0;0;0;0;0
heiser;0;1;0;0;0;0;0;0;0;0
heiß;0;1;1;0;0;0;0;0;0;0
heiter;1;0;0;0;0;0;1;0;1;1
Heiterkeit;1;0;0;0;0;0;1;0;1;0
hektisch;0;1;0;1;1;1;0;0;1;0
Held;1;0;0;1;0;0;1;0;1;1
Heldentaten;1;0;0;0;0;0;0;0;0;0
Heldentum;1;0;0;1;0;0;1;0;1;1
Heldin;1;0;0;0;0;0;0;0;0;1
helfen;1;0;0;0;0;0;0;0;0;1
Helfer;1;0;0;0;0;0;0;0;0;1
hell;1;0;0;0;0;0;0;0;0;0
Helligkeit;1;0;0;0;0;0;0;0;0;0
Hellseher;1;0;0;0;0;0;0;0;0;0
hellwach;1;0;0;0;0;0;0;0;0;0
Hellwach;1;0;0;0;0;0;0;0;0;0
Helm;1;0;0;0;0;1;0;0;0;0
hemmen;0;1;1;0;1;0;0;1;0;0
Hemmung;0;1;1;0;1;0;0;1;0;0
Hengst;1;0;0;0;0;0;0;0;0;0
Henker;0;1;1;0;0;1;0;1;0;0
herabgewürdigt;0;1;0;0;0;0;0;0;0;0
herablassend;0;1;0;0;0;0;0;0;0;0
Herablassung;0;1;1;0;1;0;0;1;0;0
herabsetzen;0;1;0;0;0;0;0;0;0;0
herabwürdigen;0;1;0;0;0;0;0;0;0;0
herabwürdigend;0;1;1;0;1;1;0;1;0;0
Herausforderung;0;1;1;0;0;1;0;0;0;0
herausragend;1;0;0;0;0;0;0;0;0;0
heroisch;1;0;0;0;0;0;1;0;1;1
Heros;0;1;0;0;0;0;0;0;0;0
Herpes;0;1;0;0;1;0;0;0;0;0
Herpesvirus;0;1;0;0;1;0;0;0;0;0
Herr;1;0;0;0;0;0;0;0;0;1
Herrentoilette;0;1;1;0;1;1;0;0;0;0
herrlich;1;0;0;1;0;0;1;0;1;1
Herrschaft;0;1;1;0;0;1;0;1;0;1
herrschaftlich;1;0;0;0;0;0;0;0;0;0
herrschen;1;0;0;1;0;0;1;0;0;0
Hersteller;1;0;0;0;0;0;0;0;0;0
Herstellung;0;1;0;0;0;0;0;0;0;1
herumstreichen;0;0;0;0;0;1;0;0;1;0
hervorragend;1;1;0;0;0;0;1;0;0;0
hervorstechend;1;0;0;0;0;0;0;0;0;0
Herzenskummer;0;1;0;0;0;0;0;1;0;0
herzerfrischend;1;0;0;0;0;0;1;0;0;0
herzlich;1;0;0;0;0;0;1;0;0;0
herzlos;0;1;0;0;0;0;0;1;0;0
Herzog;1;0;0;0;0;0;0;0;0;0
Herzwurm;0;0;0;0;1;0;0;0;0;0
Hetzjagd;0;1;0;0;0;0;0;0;0;0
Heuchelei;0;1;0;0;0;0;0;0;0;0
Heucheln;0;1;0;0;0;0;0;0;0;0
Heuchler;0;1;0;0;1;0;0;0;0;0
heuchlerisch;0;1;0;0;1;0;0;0;0;0
heulen;0;1;1;0;1;1;0;1;1;0
Heuschrecke;0;1;0;0;0;1;0;0;0;0
Hexe;0;1;1;0;1;1;0;0;0;0
Hexenmeister;0;0;0;0;0;1;0;0;0;0
Hexerei;0;1;1;0;0;1;0;1;0;0
Hilfe;1;0;0;0;0;0;0;0;0;0
hilflos;0;1;0;0;0;1;0;1;0;0
hilfloshitzköpfig;0;1;0;0;0;0;0;0;0;0
Hilflosigkeit;0;1;0;0;0;1;0;1;0;0
hilfreich;1;0;0;0;0;0;1;0;0;1
hilfsbereit;1;0;0;0;0;0;0;0;0;0
Himmel;1;0;0;0;0;0;1;0;0;1
himmlisch;1;0;0;1;0;0;1;0;0;0
hinderlich;0;1;1;0;0;0;0;0;0;0
Hindernis;0;1;1;0;0;1;0;1;0;0
hinfällig;0;1;0;0;0;0;0;0;0;0
hingebungsvoll;1;0;0;0;0;0;0;0;0;1
hinreißen;1;0;0;0;0;0;0;0;0;0
Hinterblieben;0;1;0;0;0;0;0;1;0;0
Hinterhalt;0;1;1;0;0;1;0;0;1;0
hinterlistig;0;1;0;0;0;0;0;0;0;0
Hintern;0;1;0;0;0;0;0;0;0;0
Hinweis;0;0;0;1;0;0;0;0;0;0
Hippie;0;1;0;0;0;0;0;0;0;0
Hobby;1;0;0;0;0;0;1;0;0;0
hoch;1;1;0;1;0;1;1;0;1;0
hocherfreuen;1;0;0;0;0;0;0;0;0;0
hochmütig;0;1;1;0;0;0;0;0;0;0
hochragend;1;0;0;1;0;1;0;0;0;0
hochtrabend;0;1;0;0;0;0;0;0;0;0
hocken;0;0;0;0;0;1;0;0;0;0
hockend;0;1;0;0;0;1;0;0;0;0
Hocker;0;1;0;0;1;0;0;0;0;0
hoffen;1;0;0;1;0;0;0;0;1;1
Hoffnung;1;0;0;1;0;0;1;0;1;1
hoffnungslos;0;1;0;0;0;1;0;1;0;0
Hoffnungslosigkeit;0;1;1;0;1;1;0;1;0;0
hoffnungsvoll;1;0;0;1;0;0;1;0;1;1
höflich;1;0;0;0;0;0;0;0;0;0
Höflichkeit;1;0;0;0;0;0;0;0;0;0
Höhepunkt;1;0;0;1;0;0;1;0;1;1
hohl;0;1;0;0;0;0;0;1;0;0
Höhle;0;1;0;0;0;0;0;0;0;0
Hohlkehle;0;1;0;0;0;0;0;0;0;0
Hölle;0;1;1;0;1;1;0;1;0;0
höllisch;0;1;1;0;1;1;0;1;0;0
Holocaust;0;1;1;0;1;1;0;1;0;0
Homologie;1;0;0;0;0;0;0;0;0;0
Homosexualität;0;1;0;0;0;0;0;0;0;0
homosexuell;0;1;0;0;1;0;0;1;0;0
Honig;1;0;0;0;0;0;0;0;0;0
Honoratioren;1;0;0;0;0;0;0;0;0;0
Horde;0;1;0;0;0;0;0;0;1;0
Hörensagen;0;1;0;0;0;0;0;0;0;0
Horizont;1;0;0;1;0;0;0;0;0;0
Horn;0;0;0;1;0;0;0;0;0;0
horoskop;0;0;0;1;0;0;0;0;0;0
Horoskop;0;0;0;1;0;0;0;0;0;0
Horror;0;1;0;0;0;1;0;0;0;0
Hospiz;0;0;0;0;0;0;0;1;0;0
hübsch;1;0;0;0;0;0;0;0;0;0
Huldigung;1;0;0;0;0;0;0;0;0;0
humanitär;1;0;0;1;0;0;1;0;1;1
Humbug;0;1;1;0;1;0;0;1;0;0
Humor;1;0;0;0;0;0;0;0;0;0
Humorist;1;0;0;0;0;0;0;0;0;0
humorvoll;1;0;0;0;0;0;1;0;0;0
Hündchen;1;0;0;1;0;0;0;0;0;1
Hundesohn;0;1;1;0;1;1;0;0;0;0
Hündin;0;1;1;0;1;1;0;1;0;0
hundsmiserabel;0;1;0;0;0;0;0;0;0;0
Hunger;0;1;0;0;0;1;0;1;0;0
Hungersnot;0;1;0;0;0;0;0;1;0;0
Hungrig;0;1;0;1;0;0;0;0;0;0
Hure;0;1;0;0;1;0;0;0;0;0
Hurra;1;0;0;0;0;0;1;0;0;0
Hurrikan;0;1;0;0;0;1;0;0;0;0
Husten;0;1;0;0;1;0;0;0;0;0
Hütte;1;1;0;0;1;0;0;1;0;0
Hydra;0;1;0;0;0;1;0;0;0;0
Hydrozephalus;0;1;0;0;1;1;0;1;0;0
hygienisch;1;0;0;0;0;0;0;0;0;0
Hymne;1;0;0;1;0;0;1;1;0;1
Hype;0;1;0;1;0;0;0;0;0;0
Hyperbel;0;1;0;0;0;0;0;0;0;0
Hypertrophie;0;0;0;0;1;1;0;0;1;0
Hypothek;0;0;0;0;0;1;0;0;0;0
Hypothekengläubiger;0;0;0;0;0;0;0;0;0;1
Hypothekenschuldner;0;0;0;0;0;1;0;0;0;0
Hypothese;0;0;0;1;0;0;0;0;1;0
hypothetisch;0;1;0;0;0;0;0;0;0;0
Hysterie;0;1;0;0;0;1;0;0;0;0
hysterisch;0;1;1;0;0;1;0;0;0;0
Idealismus;1;0;0;0;0;0;0;0;0;0
Identitätswechsel;0;1;0;0;0;0;0;0;0;0
Idiot;0;1;0;0;1;0;0;0;0;0
Idiotie;0;1;1;0;1;0;0;1;0;0
idiotisch;0;1;1;0;1;0;0;0;0;0
Idol;1;0;0;0;0;0;0;0;0;0
ignorant;0;1;0;0;1;0;0;0;0;0
Ignoranz;0;1;0;0;0;0;0;0;0;0
ignorieren;0;1;0;0;0;0;0;0;0;0
illegal;0;1;1;0;1;1;0;1;0;0
illegitim;0;1;1;0;1;1;0;1;1;0
Illusion;0;1;0;0;0;0;0;0;1;0
illuster;1;0;0;0;0;0;0;0;0;0
imitieren;0;1;0;0;0;0;0;0;0;0
immens;1;0;0;0;0;0;0;0;0;0
immergrün;1;0;0;0;0;0;1;0;0;1
Immigrant;0;0;0;0;0;1;0;0;0;0
Immunisierung;0;0;0;0;0;0;0;0;0;1
Impfstoff;1;0;0;0;0;0;0;0;0;0
Impfung;0;0;0;1;0;0;0;0;0;1
implizieren;0;1;1;0;0;0;0;0;0;0
impotent;0;1;0;0;0;0;0;0;0;0
Impotenz;0;1;1;0;0;1;0;1;0;0
Improvisation;0;0;0;0;0;0;0;0;1;0
improvisieren;1;0;0;1;0;0;0;0;1;0
Inaktivität;0;1;0;0;0;0;0;0;0;0
inakzeptabel;0;1;0;0;0;0;0;1;0;0
Inbegriff;1;0;0;0;0;0;0;0;0;0
inbegriffen;1;0;0;0;0;0;0;0;0;0
Inbrunst;1;0;1;0;0;0;1;0;0;0
Individualität;1;0;0;0;0;0;0;0;0;0
Indoktrination;0;1;1;0;0;1;0;0;0;0
ineffizient;0;1;0;0;0;0;0;1;0;0
Ineffizienz;0;1;0;0;1;0;0;1;0;0
inert;0;1;0;0;0;0;0;0;0;0
infantil;0;1;1;0;1;0;0;0;0;0
Infarkt;0;1;0;0;0;1;0;0;1;0
Infektion;0;1;0;0;0;1;0;0;0;0
Inferno;0;1;1;0;0;1;0;0;0;0
Infiltration;1;1;0;0;0;0;0;0;0;0
infizieren;0;1;0;0;1;0;0;0;0;0
Inflation;0;1;0;0;0;1;0;0;0;0
Informant;0;1;0;0;0;0;0;0;0;0
Information;1;0;0;0;0;0;0;0;0;0
informieren;0;0;0;0;0;0;0;0;0;1
Inhalt;1;0;0;0;0;0;1;0;0;1
Injektion;0;0;0;0;0;1;0;0;0;0
inklusive;1;0;0;0;0;0;0;0;0;0
inkohärent;0;1;0;0;0;0;0;0;0;0
inkompetent;0;1;1;0;0;0;0;1;0;0
Inkompetent;0;1;0;0;0;0;0;0;0;0
Inkompetenz;0;1;0;0;0;0;0;0;0;0
inkonsequent;0;1;0;0;0;0;0;0;0;0
Inkonsistenz;0;1;0;0;0;0;0;0;0;0
Inkontinenz;0;0;0;0;0;0;0;0;1;0
inkorrekt;0;1;0;0;0;0;0;0;0;0
Inkubus;0;1;0;0;1;1;0;0;0;0
Inkürze;1;0;0;0;0;0;0;0;0;0
innerer;1;0;0;0;1;0;0;0;0;1
innig;0;0;0;1;0;1;1;0;0;0
Innovation;1;0;0;0;0;0;0;0;0;0
innovativ;1;0;0;0;0;0;0;0;0;0
innovieren;1;0;0;0;0;0;0;0;0;0
inoffiziell;0;1;0;0;0;0;0;0;0;0
Insasse;0;1;0;0;1;1;0;0;0;0
Insignie;1;0;0;0;0;0;0;0;0;0
Insolvenz;0;1;0;0;0;1;0;1;1;0
Inspektor;1;0;0;0;0;0;0;0;0;0
Inspiration;1;0;0;1;0;0;1;0;0;0
inspirieren;1;0;0;1;0;0;1;0;1;1
instabil;0;1;0;0;0;1;0;0;1;0
Instabilität;0;1;0;0;1;1;0;0;0;0
installieren;0;0;0;1;0;0;0;0;0;0
Instandhaltung;0;0;0;0;0;0;0;0;0;1
instinktiv;1;0;1;0;1;1;0;0;0;0
Institut;0;0;0;0;0;0;0;0;0;1
instrumental;1;0;0;0;0;0;0;0;0;0
Insuffizienz;0;1;1;0;0;0;0;0;0;0
intakt;1;0;0;0;0;0;0;0;0;1
Integrität;1;0;0;0;0;0;0;0;0;1
Intellekt;1;0;0;0;0;0;0;0;0;0
intelligent;1;0;0;0;0;0;0;0;0;1
Intelligenz;1;0;0;0;0;1;1;0;0;1
Inter;0;1;0;0;0;0;0;1;0;0
interessant;1;0;0;0;0;0;0;0;0;0
Interesse;1;0;0;0;0;0;0;0;0;0
Interessenvertretung;1;0;1;1;0;0;1;0;0;1
interessieren;1;0;0;0;0;0;0;1;0;0
interessiert;1;0;0;0;1;0;0;1;0;0
Interferenz;0;1;0;0;0;0;0;0;0;0
Intervention;1;1;0;0;0;0;0;1;0;0
Interview;0;0;0;0;0;1;0;0;0;0
intim;1;0;0;1;0;0;1;0;0;1
intolerant;0;1;1;0;1;1;0;1;0;0
Intoleranz;0;1;1;0;1;1;0;0;0;0
Intonation;1;0;0;0;0;0;0;0;0;0
Intrige;0;1;0;1;0;1;0;0;1;0
Intuition;1;0;0;0;0;0;0;0;0;1
intuitiv;1;0;0;1;0;0;0;0;0;0
Invasion;0;1;1;0;0;0;0;0;0;0
Involution;0;1;1;0;0;0;0;0;0;0
Inzest;0;1;1;0;1;1;0;1;0;0
inzestuös;0;1;0;0;1;0;0;0;0;0
Iris;0;0;0;0;0;1;0;0;0;0
irrational;0;1;0;0;1;1;0;0;0;0
Irrationalität;0;1;0;0;0;0;0;0;0;0
Irre;0;1;0;0;0;1;0;0;0;0
irreführen;0;1;1;0;0;1;0;0;0;1
irreführend;0;1;1;0;1;0;0;0;0;0
irregulär;0;1;0;0;0;0;0;0;0;0
irrelevant;0;1;0;0;0;0;0;0;0;0
irritieren;0;1;1;0;1;0;0;0;0;0
irritierend;0;1;1;0;1;0;0;0;0;0
Irrtum;0;1;0;0;0;0;0;0;0;0
Ischias;0;1;0;0;0;0;0;0;0;0
Isolation;0;1;0;0;0;0;0;0;0;0
isolieren;0;1;0;0;0;1;0;1;0;0
Isolierung;0;1;0;0;0;0;0;1;0;1
ja;1;0;0;0;0;0;0;0;0;0
Ja;1;0;0;0;0;0;0;0;0;0
Jackpot;1;0;0;1;0;0;1;0;1;0
Jagd;0;1;1;1;0;1;0;0;0;0
Jäger;0;1;1;1;1;1;0;1;1;0
jähzornig;0;1;0;0;0;0;0;0;0;0
jämmerlich;0;1;0;0;0;0;0;1;0;0
jammern;0;1;0;0;1;1;0;1;0;0
