Wort;Positive;Negative;Zorn;Erwartung;Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
genießen;1;0;0;1;0;0;1;0;0;1
genießt;1;0;0;0;0;0;1;0;0;0
gepanzert;0;0;0;0;0;1;0;0;0;0
geradeheraus;0;0;0;0;0;0;0;0;0;1
gerechtfertigt;1;0;0;0;0;0;0;0;0;1
geriatrisch;0;1;0;0;0;0;0;1;0;0
gerichtlich;1;0;0;1;0;0;0;0;0;1
gerieben;0;1;1;0;0;0;0;0;0;0
geringer;0;1;0;0;1;0;0;0;0;0
geschehen;0;0;0;1;0;0;0;0;0;0
geschickt;1;0;0;0;0;0;0;0;0;1
geschlagen;0;0;0;0;0;0;0;1;0;0
geschmacklos;0;1;0;0;1;0;0;0;0;0
geschraubt;0;1;1;0;0;0;0;0;0;0
geschuldet;0;1;1;1;1;1;0;1;0;1
geschützt;0;0;0;0;0;0;0;0;0;1
gesegnet;1;0;0;0;0;0;1;0;0;0
gespenstisch;0;1;0;0;0;1;0;0;0;0
gestohlen;0;1;1;0;0;0;0;0;0;0
gestrichelt;0;1;1;0;0;1;0;1;0;0
gestört;0;1;1;0;0;0;0;1;0;0
gesund;1;0;0;0;0;0;1;0;0;1
gesunken;0;1;0;0;1;1;0;1;0;0
gesättigt;0;1;0;0;1;0;0;0;0;0
getarnt;0;1;1;0;0;1;0;0;1;0
getragen;0;1;0;0;0;0;0;1;0;0
getrennt;0;1;0;0;0;0;0;1;0;0
getrübt;0;1;0;0;0;0;0;1;0;0
gewaltig;0;0;0;0;0;1;0;0;0;0
gewaltsam;0;1;1;0;1;1;0;1;0;0
gewalttätig;0;1;1;0;1;1;0;0;1;0
gewarnt;0;0;0;1;0;1;0;0;1;0
gewichtig;0;0;0;0;0;1;0;0;0;0
gewinnen;1;0;0;1;1;0;1;1;1;1
gewissenhaft;1;0;0;0;0;0;0;0;0;1
gewohnheitsmäßig;0;0;0;1;0;0;0;0;0;0
gewähren;1;0;0;1;0;0;1;0;0;1
gewöhnlich;1;0;0;0;0;0;0;0;0;1
gezwungen;0;1;0;0;0;1;0;0;0;0
geübt;1;0;0;0;0;0;1;0;1;1
gierig;0;1;0;0;1;0;0;0;0;0
giftig;0;1;1;0;1;1;0;1;0;0
glaubend;1;0;0;0;0;0;0;0;0;1
glaubte;0;0;0;0;0;0;0;0;0;1
glaubwürdig;1;0;0;0;0;0;0;0;0;1
gleichbedeutend;1;1;0;0;0;1;0;0;0;1
gleiten;1;0;0;1;0;0;1;0;0;0
glitzernd;0;0;0;0;1;0;1;0;0;0
glänzen;1;0;0;1;0;0;1;0;1;0
glücklich;1;0;0;1;0;0;1;0;0;1
glückselig;1;0;0;0;0;0;1;0;0;0
glühen;1;0;0;1;0;0;1;0;0;1
glühend;1;0;0;1;0;0;1;0;0;0
gnadenlos;0;1;0;0;0;1;0;0;0;0
gob;0;0;0;0;1;0;0;0;0;0
gottlos;0;1;0;0;0;0;0;1;0;0
grau;0;0;0;0;1;0;0;1;0;0
grausam;0;1;1;0;1;1;0;1;0;0
gravitieren;0;0;0;1;0;0;0;0;0;0
greifen;0;1;1;0;0;0;0;0;0;0
greifend;0;1;0;1;0;0;0;0;0;0
grillen;0;1;1;0;0;0;0;0;0;0
grimmig;0;1;1;1;1;1;0;1;0;0
grobe;0;1;0;0;1;0;0;0;0;0
grotesk;0;1;0;0;1;0;0;0;0;0
großartig;1;0;0;1;0;0;1;1;1;1
großzügig;1;0;0;0;0;0;1;0;0;1
grundlegend;1;0;0;0;0;0;0;0;0;1
grässlich;0;1;0;0;1;1;0;0;0;0
größer;0;0;0;0;1;0;0;0;1;1
gut;1;0;0;1;0;0;1;0;1;1
gutartig;1;0;0;0;0;0;1;0;0;0
göttlich;1;0;0;0;0;0;1;0;0;1
günstig;1;0;0;1;0;0;1;0;1;1
habe gedacht;0;0;0;1;0;0;0;0;0;0
haftend;0;0;0;0;0;0;0;0;0;1
hager;0;1;0;0;0;0;0;1;0;0
harmonisch;1;0;0;0;0;0;1;0;0;1
harry;0;1;1;0;0;0;0;1;0;0
hartnäckig;0;1;1;0;0;0;0;0;0;0
hassen;0;1;1;0;1;1;0;1;0;0
hassend;0;1;1;0;0;0;0;0;0;0
hasserfüllt;0;1;1;0;1;1;0;1;0;0
hassvoll;0;1;1;0;1;1;0;0;0;0
hastig;0;1;0;1;0;0;0;0;0;0
hat verloren;0;1;0;0;0;0;0;1;0;0
heftig;1;1;1;0;1;1;1;0;1;1
hegen;1;0;0;1;0;0;1;0;1;1
heilbar;1;0;0;0;0;0;0;0;0;1
heilen;1;0;0;0;0;0;1;0;0;1
heilig;1;0;0;1;0;0;1;0;1;1
heiligen;1;0;0;1;0;0;1;1;1;1
heilsam;1;0;0;0;0;0;1;0;0;1
heimtückisch;0;1;1;0;1;1;0;0;0;0
heiraten;1;0;0;1;0;1;1;0;1;1
heiter;1;1;0;0;0;0;1;0;1;1
heiß;0;0;1;0;0;0;0;0;0;0
hektisch;0;1;0;1;1;1;0;0;1;0
hemmen;0;1;1;0;1;0;0;1;0;0
herabwürdigend;0;1;1;0;1;1;0;1;0;0
herausgeputzt;0;1;0;0;1;0;0;0;1;0
heroisch;1;0;0;0;0;0;1;0;1;1
herrlich;1;0;0;1;0;0;1;0;0;1
herrschen;1;0;0;1;0;0;1;0;0;0
herumstreichen;0;0;0;0;0;1;0;0;1;0
hervorragend;1;1;0;0;0;0;1;0;0;0
herzlos;0;1;0;0;0;0;0;1;0;0
heuchlerisch;0;1;0;0;1;0;0;0;0;0
heulen;0;1;1;0;1;1;0;1;1;0
hilflos;0;1;0;0;0;1;0;1;0;0
hilfreich;1;0;0;0;0;0;1;0;0;1
himmlisch;1;0;0;1;0;0;1;0;0;0
hinderlich;0;1;1;0;0;0;0;0;0;0
hingebungsvoll;1;0;0;0;0;0;0;0;0;1
hochmütig;0;1;1;0;0;0;0;0;0;0
hochragend;1;0;0;1;0;1;0;0;0;0
hocken;0;0;0;0;0;1;0;0;0;0
hockend;0;1;0;0;0;1;0;0;0;0
hoffnungslos;0;1;0;0;0;1;0;1;0;0
hoffnungsvoll;1;0;0;1;0;0;1;0;1;1
hohl;0;1;0;0;0;0;0;1;0;0
humanitäre;1;0;0;1;0;0;1;0;1;1
humorvoll;1;0;0;0;0;0;1;0;0;0
hungrig;0;1;0;1;0;0;0;0;0;0
hysterisch;0;1;1;0;0;1;0;0;0;0
hängend;0;1;1;0;1;1;0;1;0;0
hässlich;0;1;0;0;1;0;0;0;0;0
höchste;1;1;0;1;0;1;1;0;1;0
höllisch;0;1;1;0;1;1;0;1;0;0
idiotisch;0;1;1;0;1;0;0;0;0;0
ignorant;0;1;0;0;1;0;0;0;0;0
illegal;0;1;1;0;1;1;0;1;0;0
illegitim;0;1;1;0;1;1;0;1;1;0
im Entstehen begriffen;0;0;0;1;0;0;0;0;0;0
im Fall;0;1;1;0;1;1;0;1;0;0
immergrün;1;0;0;0;0;0;1;0;0;1
implizieren;0;1;1;0;0;0;0;0;0;0
improvisieren;1;0;0;1;0;0;0;0;1;0
in Verlegenheit bringen;0;1;0;0;0;0;0;1;0;0
in acht nehmen;0;1;0;1;0;1;0;0;0;0
inakzeptabel;0;1;0;0;0;0;0;1;0;0
ineffizient;0;1;0;0;0;0;0;1;0;0
infantil;0;1;1;0;1;0;0;0;0;0
infizieren;0;1;0;0;1;0;0;0;0;0
informieren;0;0;0;0;0;0;0;0;0;1
inkompatibel;0;1;1;0;1;0;0;1;0;0
inkompetent;0;1;1;0;0;0;0;1;0;0
innig;0;0;0;1;0;1;1;0;0;0
inspirieren;1;0;0;1;0;0;1;0;0;1
inspiriert;1;0;0;0;0;0;1;0;1;1
instabil;0;1;0;0;0;1;0;0;1;0
instinktiv;1;0;1;0;1;1;0;0;0;0
intakt;1;0;0;0;0;0;0;0;0;1
intelligent;1;0;0;0;0;0;0;0;0;1
interessiert;1;0;0;0;1;0;0;1;0;0
intim;1;0;0;1;0;0;1;0;0;1
intolerant;0;1;1;0;1;1;0;1;0;0
intuitiv;0;0;0;1;0;0;0;0;0;0
inzestuös;0;1;0;0;1;0;0;0;0;0
irrational;0;1;0;0;1;1;0;0;0;0
irreführen;0;1;1;0;0;1;0;0;0;1
irreführend;0;1;1;0;1;0;0;0;0;0
irritierend;0;1;1;0;1;0;0;0;0;0
isolieren;0;0;0;0;0;0;0;1;0;0
isoliert;0;1;0;0;0;1;0;1;0;0
jammern;0;1;0;0;1;1;0;1;0;0
jaulen;0;1;1;0;0;1;0;0;1;0
johlen;0;1;1;0;1;0;0;0;0;0
jubeln;1;0;0;1;0;0;1;0;1;1
jubelnd;1;0;0;0;0;0;1;0;1;1
jung;1;0;0;1;0;0;1;0;1;0
jämmerlich;0;1;0;0;0;0;0;1;0;0
kabellos;1;0;1;1;0;0;0;0;1;0
katastrophal;0;1;1;0;0;1;0;1;0;0
kaum;0;1;0;0;0;0;0;1;0;0
keuchen;0;0;0;0;0;0;0;0;1;0
keuchend;0;1;0;0;0;1;0;0;0;0
kichern;1;0;0;0;0;0;1;0;0;0
kitzeln;1;0;0;1;0;0;1;0;1;1
klaffen;0;0;0;0;0;0;0;0;1;0
klaffende;0;1;0;0;0;1;0;0;0;0
klagend;0;0;0;0;0;0;0;1;0;0
klangvoll;1;0;0;0;0;0;1;0;0;0
klatschen;1;1;1;1;0;0;1;0;0;1
klebrig;0;0;0;0;1;0;0;0;0;0
klerikal;1;0;0;0;0;0;0;0;0;1
klumpig;0;1;0;0;1;0;0;0;0;0
kläglich;0;1;0;0;0;0;0;1;0;0
knapp;0;1;0;0;0;1;0;1;0;0
knirschen;0;1;1;0;0;0;0;0;0;0
knurren;0;1;1;0;0;1;0;0;0;0
knurrend;0;1;1;0;1;1;0;0;0;0
knusprig;0;1;0;0;1;0;0;0;0;0
kochen;0;0;1;1;0;0;0;0;0;0
koexistieren;1;0;0;0;0;0;0;0;0;1
koexistierend;0;0;0;0;0;0;0;0;0;1
kollidierende;0;1;1;0;0;1;0;0;0;0
komatös;0;1;0;0;0;1;0;1;0;0
kommandierend;1;0;0;0;0;0;0;0;0;1
kommunizieren;1;0;0;0;0;0;0;0;0;1
kompakt;0;0;0;0;0;0;0;0;0;1
kompensieren;1;0;0;1;0;0;1;0;1;1
kompetent;1;0;0;0;0;0;0;0;0;1
komplizieren;0;1;1;0;0;0;0;0;0;0
konfrontieren;0;0;1;0;0;0;0;0;0;0
konsequent;0;0;0;1;0;0;0;0;0;0
konstitutionelle;1;0;0;0;0;0;0;0;0;1
konsultieren;0;0;0;0;0;0;0;0;0;1
kontaminiert;0;1;0;0;1;1;0;1;0;0
korrumpierend;0;1;1;0;1;1;0;1;0;0
kosmopolitisch;1;0;0;0;0;0;0;0;0;1
kostbar;1;0;0;1;0;0;1;0;1;0
kostenlos;0;0;0;0;1;0;0;0;0;0
kraftvoll;1;0;0;0;0;1;0;0;0;0
krank;0;1;1;0;1;1;0;1;0;0
kreischen;0;1;1;0;0;1;0;1;1;0
kriechen;0;1;0;0;1;1;0;1;0;0
kriegerisch;0;1;1;0;0;1;0;0;0;0
kriegführend;0;1;1;0;0;1;0;0;0;0
kritisieren;0;1;1;0;1;1;0;1;0;0
kräftig;1;0;0;0;0;0;0;0;0;1
kränklich;0;1;0;0;1;0;0;1;0;0
kulinarisch;1;0;0;0;0;0;0;0;0;1
kurz;0;0;0;1;0;0;0;0;0;0
kuscheln;1;0;0;0;0;0;1;0;0;1
kämpferisch;0;1;1;0;0;1;0;0;0;0
kämpfte;0;1;1;0;0;1;0;1;0;0
köchelnd;0;0;0;1;0;0;0;0;0;0
körperlos;0;1;0;0;0;1;0;1;0;0
köstlich;1;0;0;0;0;0;1;0;0;0
lange;0;0;0;1;0;0;0;0;0;0
latent;0;1;1;1;1;0;0;0;1;0
laufend;0;0;0;1;0;0;0;0;0;0
launisch;0;1;1;0;0;0;0;1;0;0
laut;0;1;1;0;0;0;0;0;0;0
lax;0;1;0;0;0;0;0;1;0;0
lebendig;1;0;0;1;0;0;1;0;0;1
lebensmüde;0;1;1;0;1;1;0;1;0;0
lebhaft;1;0;0;0;0;0;1;0;0;0
leblos;0;1;0;0;0;1;0;1;0;0
lecken;0;1;0;0;1;0;0;0;0;0
leer;0;1;0;0;1;0;0;0;0;0
legal;1;0;0;0;0;0;0;0;0;1
legalisiert;1;0;1;0;0;1;1;0;0;1
lehnend;0;0;0;0;0;0;0;0;0;1
lehnt ab;0;1;1;0;0;1;0;1;0;0
lehren;1;0;0;0;0;0;1;0;1;1
lehrreich;1;0;0;0;0;0;0;0;0;1
leichtgläubig;0;1;0;0;0;0;0;1;0;1
leichtsinnig;0;1;1;0;0;1;0;0;0;0
leidenschaftlich;1;0;0;1;0;0;1;0;0;1
leidenschaftslos;0;1;0;0;0;0;0;1;0;0
leisten;1;0;0;0;0;0;1;0;0;1
lesbisch;0;1;0;0;1;0;0;1;0;0
letzten Endes;1;0;0;1;0;0;0;0;0;0
leuchtenden;1;0;0;1;0;0;1;0;0;0
liebend;1;0;0;0;0;0;1;0;0;1
liebenswert;1;0;0;0;0;0;1;0;0;1
liegend;0;1;1;0;1;0;0;0;0;0
livid;0;1;1;0;1;0;0;0;0;0
loben;1;0;0;0;0;0;1;0;0;1
lobenswert;1;0;0;1;0;0;1;0;1;1
locken;1;0;0;1;0;0;1;0;1;0
lokalisieren;0;0;0;1;0;0;0;0;0;0
lustig;1;0;0;0;0;0;1;0;0;0
lustlos;0;1;0;0;0;0;0;1;0;0
lustvoll;0;0;0;0;1;0;0;0;0;0
luxuriös;1;0;0;0;0;0;1;0;0;0
lynchen;0;1;1;0;1;1;0;1;0;0
lyrisch;1;0;0;0;0;0;1;0;0;0
lächelnd;1;0;0;0;0;0;1;0;0;0
lächerlich;0;1;1;0;1;0;0;0;0;0
lähmen;0;1;1;0;0;0;0;1;0;0
lästig;0;1;1;0;0;1;0;0;0;0
löschen;0;1;1;0;0;1;0;0;0;0
lösen;1;1;0;0;0;0;1;0;0;0
lüftet;0;1;0;0;1;0;0;0;0;0
machtlos;0;1;1;0;1;1;0;1;0;0
magisch;1;0;0;1;0;0;1;0;1;0
majestätisch;1;0;0;1;0;0;1;0;1;1
makellos;1;0;0;0;0;0;1;0;0;1
malerisch;1;0;0;0;0;0;1;0;0;0
maligne;0;1;1;0;0;1;0;0;0;0
marode;0;1;0;0;0;1;0;1;0;0
mathematisch;0;0;0;0;0;0;0;0;0;1
medizinisch;1;0;0;1;0;1;0;0;0;1
meiden;0;1;1;0;1;0;0;1;0;0
melancholisch;0;1;0;0;0;0;0;1;0;0
messen;0;0;0;0;0;0;0;0;0;1
mieten;1;0;0;1;0;0;1;0;0;1
minderwertig;0;1;0;0;0;0;0;1;0;0
miserabel;0;1;0;0;0;0;0;1;0;0
missachtet;0;1;0;0;1;0;0;0;0;0
missbilligen;0;1;1;0;1;1;0;1;0;0
missbilligend;0;1;1;0;1;0;0;1;0;0
missfiel;0;1;1;0;0;0;0;1;0;0
misstrauisch;0;0;0;0;0;0;0;0;1;0
mit Kapuze;0;0;0;0;0;1;0;0;0;0
mittellos;0;1;0;0;0;1;0;1;0;0
morbid;0;1;0;0;0;0;0;1;0;0
moribund;0;1;0;0;0;0;0;1;0;0
muffig;0;1;0;0;1;0;0;0;0;0
munter;1;0;0;1;0;0;1;0;1;0
murmeln;0;1;1;0;0;1;0;0;0;0
murren;0;1;1;0;1;0;0;0;0;0
mutig;1;0;0;0;0;1;0;0;0;0
mutwillig;0;1;1;0;0;0;0;1;0;0
mächtig;1;0;1;1;1;1;1;0;0;1
mörderisch;0;1;1;0;1;1;0;1;1;0
müde;0;1;0;0;0;0;0;1;0;0
mürrisch;0;1;1;0;1;0;0;1;0;0
mütterlich;1;1;0;1;0;0;0;0;0;0
nach dem Zufallsprinzip;0;0;0;0;0;0;0;0;1;0
nachdenklich;1;0;0;0;0;0;0;1;0;1
nachlässig;0;1;1;0;1;0;0;1;0;0
nachteilig;0;1;1;0;1;1;0;1;0;0
nachtragend;0;1;1;0;0;0;0;0;0;0
nahrhaft;1;0;0;0;0;0;0;1;0;0
namenlos;0;1;0;0;1;0;0;0;0;0
necken;0;1;1;1;0;0;0;1;0;0
nervig;0;1;1;0;0;0;0;0;0;0
nervös;0;1;0;1;0;1;0;0;0;0
nett;1;0;0;0;0;0;1;0;0;1
neugierig sein;0;1;1;1;0;0;0;0;0;1
neurotisch;0;1;0;0;1;1;0;0;0;0
neutral;0;0;0;1;0;0;0;0;0;1
nicht_einverstanden;0;1;1;0;0;0;0;1;0;0
nicht_entlarvend;0;1;1;0;1;0;0;1;0;0
nicht_erlaubt;0;1;1;0;1;1;0;1;0;0
nicht_gefallen;0;1;1;0;1;0;0;0;0;0
nicht_nett;0;1;1;0;1;1;0;1;0;0
nicht_offenbart;0;0;0;1;0;0;0;0;0;0
nicht_reparierbar;0;1;0;0;0;1;0;1;0;0
nicht_verkauft;0;1;0;1;0;0;0;0;0;0
nicht_wohl;0;1;0;0;0;0;0;1;0;0
nicht_zufrieden;0;1;0;0;1;0;0;1;0;0
nicht_zustimmen;0;1;1;0;0;0;0;0;0;0
niedrig;0;1;0;0;0;0;0;1;0;0
niedriger;0;1;0;0;0;0;0;1;0;0
niedrigste;0;1;0;0;0;0;0;1;0;0
niesen;0;1;0;0;1;0;0;0;1;0
nähren;1;0;1;1;1;1;1;0;0;1
ob;0;1;0;0;0;0;0;1;1;0
obdachlos;0;1;1;1;1;1;0;1;0;0
oben;1;0;0;1;0;0;0;0;0;1
obszön;0;1;0;0;1;0;0;0;0;0
offen;0;0;0;0;0;1;0;0;0;0
offenbart;0;0;0;0;0;0;0;0;0;1
offensichtlich;1;0;0;0;0;0;0;0;0;1
offiziell;0;0;0;0;0;0;0;0;0;1
ohne;0;1;0;0;0;0;0;1;0;0
ohne Einladung;0;0;0;0;0;0;0;1;0;0
ohne Titel;0;1;0;0;0;0;0;1;0;0
olfaktorisch;0;1;0;1;0;0;0;0;0;0
ominös;0;1;0;1;0;1;0;0;0;0
opportun;1;0;0;0;0;0;1;0;0;0
ordiniert;1;0;0;0;0;0;0;0;0;1
paradiesisch;1;0;0;1;0;0;1;0;0;1
paragon;1;0;0;1;0;0;1;0;0;1
parietal;1;0;0;0;0;0;0;0;0;1
passend zu;1;0;0;1;0;0;1;0;0;1
passt;0;1;1;0;0;0;0;0;0;0
patrouillieren;0;0;0;0;0;0;0;0;0;1
perfekt;1;0;0;1;0;0;1;0;0;1
peri;0;0;0;0;0;0;0;0;1;0
persönlich;0;0;0;0;0;0;0;0;0;1
pervers;0;1;1;0;1;1;0;0;0;0
pervertiert;0;1;0;0;1;0;0;0;0;0
pflegen;1;0;0;1;0;0;0;0;0;1
pflichtbewusst;1;0;0;1;0;0;0;0;0;1
phantasierend;0;1;0;0;0;0;0;1;0;0
philanthropisch;0;0;0;0;0;0;0;0;0;1
pingelig;0;1;0;0;1;0;0;0;0;0
planen;0;0;0;1;0;0;0;0;0;0
plantschen;0;1;1;0;1;0;0;0;0;0
plötzlich;0;0;0;0;0;0;0;0;1;0
plündern;0;1;1;0;1;1;0;0;0;0
pochen;0;1;0;0;0;1;0;1;0;0
pochend;0;0;0;0;0;1;0;0;0;0
politisch;1;1;1;0;1;0;0;0;0;0
pompös;0;1;0;0;1;0;0;0;0;0
posthum;0;1;0;0;0;0;0;1;0;0
pow;0;0;1;0;0;0;0;0;0;0
prachtvoll;1;0;0;0;0;0;1;0;1;0
prasseln;1;1;1;1;0;0;1;0;0;1
prekär;0;1;0;1;0;1;0;1;0;0
privilegiert;1;0;0;0;0;0;1;0;0;1
prognostisch;0;0;0;1;0;0;0;0;0;0
prophetisch;0;0;0;1;0;0;0;0;0;0
prophylaktisch;1;0;0;1;0;0;0;0;0;1
prospektiv;0;0;0;1;0;0;0;0;0;0
provozierend;0;1;1;0;1;0;0;0;0;0
prozessieren;0;1;1;1;1;1;0;1;0;0
prozessual;0;1;1;0;1;0;0;0;0;0
prächtig;1;0;0;0;0;0;1;0;0;0
prädisponieren;0;0;0;1;0;0;0;0;0;0
prägend;1;0;0;0;0;0;0;0;0;1
prüfen;0;1;0;1;0;0;0;0;0;0
prügeln;0;1;1;0;1;1;0;1;0;0
pünktlich;1;0;0;1;0;0;0;0;0;1
qualifiziert;1;0;0;0;0;0;0;0;0;1
quash;0;1;0;0;0;1;0;0;0;0
quälen;0;1;1;0;0;1;0;1;0;0
quälend;0;1;1;0;0;1;0;0;0;0
rachsüchtig;0;1;1;0;1;1;0;0;0;0
radioaktiv;0;1;0;0;0;1;0;0;0;0
randalieren;0;1;1;0;0;1;0;0;0;0
ranzig;0;1;0;0;1;0;0;0;0;0
rappeln;0;0;1;0;0;0;0;0;0;0
rasend;0;1;1;1;0;1;1;0;1;0
ratifizieren;0;0;0;0;0;0;0;0;0;1
rational;1;0;0;0;0;0;0;0;0;1
ratsam;1;0;0;0;0;0;0;0;0;1
rauben;0;1;1;0;1;1;0;1;0;0
rauchend;0;1;1;0;0;0;0;0;0;0
reagieren;0;0;1;0;0;1;0;0;0;0
rechtfertigen;0;0;1;0;0;0;0;0;0;0
rechthaberisch;0;1;1;0;0;0;0;0;0;0
rechtmäßig;1;0;0;0;0;0;0;0;0;1
regieren;1;0;0;0;0;0;0;0;0;1
regnerisch;0;0;0;0;0;0;0;1;0;0
regulatorisch;0;1;0;0;0;1;0;0;0;0
reichlich;1;0;0;0;0;0;1;0;0;0
reifen;1;0;0;1;0;0;0;0;0;0
rein;1;0;0;0;0;0;0;0;0;1
reinigen;1;0;0;0;0;0;1;0;0;1
reizbar;0;1;1;0;0;0;0;0;0;0
rekonstruieren;1;0;0;1;0;0;0;0;0;0
relativ;0;0;0;0;0;0;0;0;0;1
relevant;1;0;0;0;0;0;0;0;0;1
renovieren;1;0;0;1;0;0;0;0;0;0
reproduktiv;1;0;0;0;0;0;1;0;0;0
resigniert;0;1;0;0;0;0;0;1;0;0
respektabel;1;0;0;0;0;0;0;0;0;1
respektiert;1;0;0;0;0;0;0;0;0;1
respektlos;0;1;1;0;1;1;0;1;0;0
respektvoll;1;0;0;0;0;0;0;0;0;1
restaurativ;1;0;0;1;0;0;1;0;0;1
rhythmisch;1;0;0;0;0;0;1;0;1;0
riechend;0;1;0;0;1;0;0;0;0;0
riskant;0;1;0;1;0;1;0;0;0;0
romantisch;1;0;0;1;0;0;1;0;0;1
ruchlos;0;1;0;0;1;1;0;1;1;0
ruhig;1;0;0;0;0;0;0;1;0;0
ruiniert;0;1;1;0;1;1;0;1;0;0
ruinös;0;1;1;0;1;1;0;1;0;0
rundlich;0;0;0;1;0;0;0;0;0;0
rätselhaft;0;1;0;0;0;1;0;0;0;0
rücksichtslos;0;1;1;0;1;1;0;1;0;0
rücksichtsvoll;1;0;0;0;0;0;0;0;0;1
rückständig;0;1;1;1;1;0;0;1;0;0
rückwärts;0;1;0;0;1;0;0;0;0;0
sabbern;0;0;0;0;1;0;0;0;0;0
sanftmütig;0;0;0;0;0;0;0;1;0;0
satanisch;0;1;1;0;0;0;0;0;0;0
sauer;0;1;1;0;1;0;0;0;0;0
schamlos;0;1;0;0;1;0;0;0;0;0
scharf;0;1;0;0;1;0;0;0;0;0
schattig;0;1;0;0;0;1;0;0;0;0
schaudern;0;1;0;0;0;1;0;0;0;0
scheißt;0;0;0;1;0;0;0;0;0;0
schelten;0;1;1;0;1;1;0;1;0;0
schenken;1;0;0;0;0;0;0;0;0;1
scheußlich;0;1;1;0;1;1;0;1;0;0
schick;1;0;0;1;0;0;1;0;0;0
schieben;0;1;1;0;0;0;0;0;0;0
schießen;0;1;1;0;0;1;0;0;0;0
schiffbar;1;0;0;1;0;0;0;0;0;0
schikaniert;0;1;1;0;1;1;0;1;1;0
schlachten;0;1;1;0;1;1;0;1;1;0
schlaff;0;1;0;0;1;0;0;1;0;0
schlagen;0;1;1;0;0;1;0;1;1;0
schlammig;0;1;0;0;1;0;0;0;0;0
schlampig;0;1;0;0;1;0;0;0;0;0
schlau;0;1;1;0;1;1;0;0;0;0
schlecht;0;1;0;0;0;0;0;1;0;0
schlechter;0;1;0;0;0;1;0;1;0;0
schleichen;0;1;1;1;0;1;0;0;1;1
schleimig;1;1;0;1;1;0;1;0;1;0
schmachtend;0;1;0;0;0;1;0;1;0;0
schmeichelhaft;1;0;0;0;0;0;1;0;0;0
schmerzen;0;1;0;0;0;0;0;1;0;0
schmerzhaft;0;1;1;0;0;1;0;1;0;0
schmerzlich;0;1;1;0;1;1;0;1;0;0
schmerzt;0;1;0;0;0;1;0;1;0;0
schmiegen;1;0;0;0;0;0;0;0;0;1
schmuddelig;0;1;1;0;1;1;0;1;0;0
schmuggeln;0;1;0;0;0;1;0;0;0;0
schmutzig;0;1;0;0;1;0;0;0;0;0
schmälern;0;1;1;0;1;1;0;1;0;0
schnappen;0;1;0;0;0;0;0;0;1;0
schnell;0;0;0;0;0;0;0;0;1;0
schrecklich;0;1;1;0;1;1;0;1;1;0
schreien;0;1;1;0;0;0;0;0;1;0
schreiend;0;1;1;0;1;1;0;0;0;0
schrillen;0;1;1;0;0;1;0;0;1;0
schrittweise;0;0;0;1;0;0;0;0;0;0
schroff;0;1;1;0;1;0;0;0;0;0
schrubben;0;1;0;0;1;0;0;0;0;0
schrumpfen;0;1;0;0;0;1;0;1;0;0
schuldig;0;1;1;0;0;0;0;1;0;0
schurkisch;0;1;1;0;1;1;0;0;0;0
schwach;0;1;0;0;0;1;0;1;0;0
schwanken;0;1;0;0;0;1;0;0;0;0
schwarz;0;1;0;0;0;0;0;1;0;0
schwenken;1;0;0;0;0;0;0;0;0;1
schwer;0;0;0;0;0;1;0;0;0;0
schwer fassbar;0;1;0;0;0;0;0;0;1;0
schwerfällig;0;1;0;0;0;0;0;1;0;0
schwimmen;1;0;0;1;0;1;1;0;0;0
schwinden;0;1;0;0;0;0;0;1;0;0
schwören;1;0;0;0;0;0;0;0;0;1
schäbig;0;1;0;0;1;0;0;0;0;0
schädlich;0;1;1;0;1;1;0;1;0;0
schärfen;0;0;1;1;0;0;0;0;0;0
schön;1;0;0;1;0;0;1;1;1;1
schüchtern;0;1;0;0;0;1;0;1;0;0
seelenlos;0;1;0;0;1;1;0;1;0;0
segnen;1;0;0;1;0;0;1;0;0;1
sehnen;0;0;0;1;0;0;0;0;0;0
sektiererisch;0;1;1;0;0;1;0;0;0;0
selten;0;0;0;0;0;0;0;0;1;0
seltsam;0;1;0;0;1;0;0;0;0;0
sengend;0;1;1;0;0;0;0;0;0;0
senil;0;1;0;0;0;1;0;1;0;0
sensationell;1;0;0;0;0;0;1;0;0;0
septisch;0;1;0;0;1;0;0;0;0;0
seriell;0;0;0;1;0;0;0;0;0;0
seriös;1;0;0;0;0;0;0;0;0;1
servil;0;1;0;0;1;1;0;1;0;0
sich anfreunden;1;0;0;0;0;0;1;0;0;1
sicher;1;0;0;0;0;0;1;0;0;1
sichern;1;0;0;0;0;0;0;0;0;1
siegreich;1;0;0;0;0;0;1;0;0;0
singen;1;0;0;1;0;0;1;1;0;1
sinnlich;1;1;0;1;0;0;1;0;1;1
sinnlos;0;1;1;0;1;1;0;1;1;0
skandalös;0;1;1;0;0;0;0;0;0;0
skeptisch;0;0;0;0;0;0;0;0;0;1
sofort;1;1;0;1;0;0;0;0;0;0
somatisch;0;1;0;0;0;0;0;0;1;0
sonnig;1;0;0;1;0;0;1;0;1;0
souverän;0;0;0;0;0;0;0;0;0;1
spalten;0;0;0;0;0;1;0;0;0;0
spannen;0;0;1;0;0;0;0;0;0;0
spannend;1;0;0;1;0;0;1;0;1;0
sparen;1;0;0;0;0;0;1;0;0;1
speien;0;0;0;0;1;0;0;0;0;0
spektakulär;0;0;0;1;0;0;0;0;1;0
